device_type,os_version_key,name,typed_value
iPad,"(14, 0)",supports-ca-v1,
iPad,"(14, 0)",supports-certified-delivery-v1,
iPad,"(14, 0)",supports-fm-fence-v1,True
iPad,"(14, 0)",supports-fmd-v2,
iPad,"(14, 0)",supports-fsm-v1,
iPad,"(14, 0)",supports-fsm-v2,
iPad,"(14, 0)",supports-fsm-v3,
iPad,"(14, 0)",supports-harmony,
iPad,"(14, 0)",supports-hdr,False
iPad,"(14, 0)",supports-heif,True
iPad,"(14, 0)",supports-ii-v1,
iPad,"(14, 0)",supports-impact-v1,
iPad,"(14, 0)",supports-incoming-fmd-v1,
iPad,"(14, 0)",supports-inline-attachments,
iPad,"(14, 0)",supports-keep-receipts,
iPad,"(14, 0)",supports-key-sharing,
iPad,"(14, 0)",supports-live-delivery,
iPad,"(14, 0)",supports-location-sharing,
iPad,"(14, 0)",supports-manatee-for-apple-cash,
iPad,"(14, 0)",supports-media-v2,
iPad,"(14, 0)",supports-original-timestamp-v1,
iPad,"(14, 0)",supports-photos-extension-v1,
iPad,"(14, 0)",supports-protobuf-payload-data-v2,
iPad,"(14, 0)",supports-region-for-apple-cash,
iPad,"(14, 0)",supports-screen-time-v2,
iPad,"(14, 0)",supports-st-v1,
iPad,"(14, 0)",supports-update-attachments-v1,
iPad,"(15, 0)",ec-version,1.0
iPad,"(15, 0)",is-c2k-equipment,
iPad,"(15, 0)",is-green-tea,
iPad,"(15, 0)",kt-version,4.0
iPad,"(15, 0)",nicknames-version,
iPad,"(15, 0)",optionally-receive-typing-indicators,
iPad,"(15, 0)",prefers-sdr,
iPad,"(15, 0)",show-peer-errors,
iPad,"(15, 0)",supports-ack-v1,
iPad,"(15, 0)",supports-activity-sharing-v1,
iPad,"(15, 0)",supports-animoji-v2,
iPad,"(15, 0)",supports-audio-messaging-v2,
iPad,"(15, 0)",supports-autoloopvideo-v1,
iPad,"(15, 0)",supports-be-v1,
iPad,"(15, 0)",supports-beacon-sharing-v2,
iPad,"(15, 0)",supports-ca-v1,
iPad,"(15, 0)",supports-certified-delivery-v1,
iPad,"(15, 0)",supports-co,
iPad,"(15, 0)",supports-dq-nr,
iPad,"(15, 0)",supports-fm-fence-v1,True
iPad,"(15, 0)",supports-fmd-v2,
iPad,"(15, 0)",supports-fsm-v1,
iPad,"(15, 0)",supports-fsm-v2,
iPad,"(15, 0)",supports-fsm-v3,
iPad,"(15, 0)",supports-gft-calls,
iPad,"(15, 0)",supports-gft-errors,
iPad,"(15, 0)",supports-harmony,
iPad,"(15, 0)",supports-hdr,
iPad,"(15, 0)",supports-heif,True
iPad,"(15, 0)",supports-hk-resident,
iPad,"(15, 0)",supports-ii-v1,
iPad,"(15, 0)",supports-impact-v1,
iPad,"(15, 0)",supports-incoming-fmd-v1,
iPad,"(15, 0)",supports-inline-attachments,
iPad,"(15, 0)",supports-keep-receipts,
iPad,"(15, 0)",supports-key-sharing,
iPad,"(15, 0)",supports-live-delivery,
iPad,"(15, 0)",supports-location-sharing,
iPad,"(15, 0)",supports-manatee-for-apple-cash,
iPad,"(15, 0)",supports-maps-routing-path-leg,
iPad,"(15, 0)",supports-media-v2,
iPad,"(15, 0)",supports-modern-gft,
iPad,"(15, 0)",supports-original-timestamp-v1,
iPad,"(15, 0)",supports-photos-extension-v1,
iPad,"(15, 0)",supports-photos-extension-v2,
iPad,"(15, 0)",supports-protobuf-payload-data-v2,
iPad,"(15, 0)",supports-region-for-apple-cash,
iPad,"(15, 0)",supports-sa-v1,
iPad,"(15, 0)",supports-screen-time-v2,
iPad,"(15, 0)",supports-secure-loc-v1,
iPad,"(15, 0)",supports-st-v1,
iPad,"(15, 0)",supports-update-attachments-v1,
iPad,"(15, 0)",supports-uwb,False
iPad,"(16, 1)",device-key-signature,
iPad,"(16, 1)",ec-version,1.0
iPad,"(16, 1)",is-c2k-equipment,
iPad,"(16, 1)",is-green-tea,
iPad,"(16, 1)",is-web-client,
iPad,"(16, 1)",kt-version,4.0
iPad,"(16, 1)",nicknames-version,
iPad,"(16, 1)",optionally-receive-typing-indicators,
iPad,"(16, 1)",prefers-sdr,
iPad,"(16, 1)",show-peer-errors,
iPad,"(16, 1)",supports-ack-v1,
iPad,"(16, 1)",supports-activity-sharing-v1,
iPad,"(16, 1)",supports-animoji-v2,
iPad,"(16, 1)",supports-audio-messaging-v2,
iPad,"(16, 1)",supports-autoloopvideo-v1,
iPad,"(16, 1)",supports-avless,
iPad,"(16, 1)",supports-be-v1,
iPad,"(16, 1)",supports-beacon-sharing-v2,
iPad,"(16, 1)",supports-beneficiary-invites,
iPad,"(16, 1)",supports-ca-v1,
iPad,"(16, 1)",supports-certified-delivery-v1,
iPad,"(16, 1)",supports-co,
iPad,"(16, 1)",supports-cross-platform-sharing,
iPad,"(16, 1)",supports-dq-nr,
iPad,"(16, 1)",supports-family-invite-message-bubble,
iPad,"(16, 1)",supports-fm-fence-v1,True
iPad,"(16, 1)",supports-fmd-v2,
iPad,"(16, 1)",supports-fsm-v1,
iPad,"(16, 1)",supports-fsm-v2,
iPad,"(16, 1)",supports-fsm-v3,
iPad,"(16, 1)",supports-gft-calls,
iPad,"(16, 1)",supports-gft-errors,
iPad,"(16, 1)",supports-harmony,
iPad,"(16, 1)",supports-hdr,
iPad,"(16, 1)",supports-heif,True
iPad,"(16, 1)",supports-hk-resident,
iPad,"(16, 1)",supports-ii-v1,
iPad,"(16, 1)",supports-impact-v1,
iPad,"(16, 1)",supports-incoming-fmd-v1,
iPad,"(16, 1)",supports-inline-attachments,
iPad,"(16, 1)",supports-keep-receipts,
iPad,"(16, 1)",supports-key-sharing,
iPad,"(16, 1)",supports-live-delivery,
iPad,"(16, 1)",supports-location-sharing,
iPad,"(16, 1)",supports-manatee-for-apple-cash,
iPad,"(16, 1)",supports-maps-protocol-v5,
iPad,"(16, 1)",supports-maps-routing-path-leg,
iPad,"(16, 1)",supports-maps-waypoint-route-sharing,
iPad,"(16, 1)",supports-media-v2,
iPad,"(16, 1)",supports-mirage,
iPad,"(16, 1)",supports-modern-gft,
iPad,"(16, 1)",supports-original-timestamp-v1,
iPad,"(16, 1)",supports-people-request-messages,
iPad,"(16, 1)",supports-photos-extension-v1,
iPad,"(16, 1)",supports-photos-extension-v2,
iPad,"(16, 1)",supports-protobuf-payload-data-v2,
iPad,"(16, 1)",supports-region-for-apple-cash,
iPad,"(16, 1)",supports-rem,
iPad,"(16, 1)",supports-sa-v1,
iPad,"(16, 1)",supports-screen-time-v2,
iPad,"(16, 1)",supports-secure-loc-v1,
iPad,"(16, 1)",supports-self-one-to-one-invites,
iPad,"(16, 1)",supports-shared-exp,
iPad,"(16, 1)",supports-st-er,
iPad,"(16, 1)",supports-st-v1,
iPad,"(16, 1)",supports-update-attachments-v1,
iPad,"(16, 1)",supports-uwb,False
iPad,"(17, 0)",device-key-signature,
iPad,"(17, 0)",ec-version,1.0
iPad,"(17, 0)",is-c2k-equipment,
iPad,"(17, 0)",is-green-tea,
iPad,"(17, 0)",is-web-client,
iPad,"(17, 0)",kt-version,5.0
iPad,"(17, 0)",nicknames-version,
iPad,"(17, 0)",optionally-receive-typing-indicators,
iPad,"(17, 0)",prefers-sdr,
iPad,"(17, 0)",show-peer-errors,
iPad,"(17, 0)",supports-ack-v1,
iPad,"(17, 0)",supports-activity-sharing-v1,
iPad,"(17, 0)",supports-animoji-v2,
iPad,"(17, 0)",supports-askto,
iPad,"(17, 0)",supports-audio-messaging-v2,
iPad,"(17, 0)",supports-autoloopvideo-v1,
iPad,"(17, 0)",supports-avless,
iPad,"(17, 0)",supports-be-v1,
iPad,"(17, 0)",supports-beacon-sharing-v2,
iPad,"(17, 0)",supports-beacon-sharing-v3,
iPad,"(17, 0)",supports-beneficiary-invites,
iPad,"(17, 0)",supports-ca-v1,
iPad,"(17, 0)",supports-certified-delivery-v1,
iPad,"(17, 0)",supports-co,
iPad,"(17, 0)",supports-cross-platform-sharing,
iPad,"(17, 0)",supports-dq-nr,
iPad,"(17, 0)",supports-emoji-stickers,
iPad,"(17, 0)",supports-family-invite-message-bubble,
iPad,"(17, 0)",supports-findmy-plugin-messages,
iPad,"(17, 0)",supports-fm-fence-v1,True
iPad,"(17, 0)",supports-fmd-v2,
iPad,"(17, 0)",supports-fsm-v1,
iPad,"(17, 0)",supports-fsm-v2,
iPad,"(17, 0)",supports-fsm-v3,
iPad,"(17, 0)",supports-gft-calls,
iPad,"(17, 0)",supports-gft-errors,
iPad,"(17, 0)",supports-gft-relay,
iPad,"(17, 0)",supports-harmony,
iPad,"(17, 0)",supports-hdr,
iPad,"(17, 0)",supports-heif,True
iPad,"(17, 0)",supports-hi-res-vid,
iPad,"(17, 0)",supports-hk-resident,
iPad,"(17, 0)",supports-hybrid-groups-v1,
iPad,"(17, 0)",supports-ii-v1,
iPad,"(17, 0)",supports-impact-v1,
iPad,"(17, 0)",supports-incoming-fmd-v1,
iPad,"(17, 0)",supports-inline-attachments,
iPad,"(17, 0)",supports-keep-receipts,
iPad,"(17, 0)",supports-key-sharing,
iPad,"(17, 0)",supports-live-delivery,
iPad,"(17, 0)",supports-location-sharing,
iPad,"(17, 0)",supports-manatee-for-apple-cash,
iPad,"(17, 0)",supports-maps-protocol-v5,
iPad,"(17, 0)",supports-maps-routing-path-leg,
iPad,"(17, 0)",supports-maps-waypoint-route-sharing,
iPad,"(17, 0)",supports-media-v2,
iPad,"(17, 0)",supports-mirage,
iPad,"(17, 0)",supports-modern-gft,
iPad,"(17, 0)",supports-original-timestamp-v1,
iPad,"(17, 0)",supports-people-ranging-v1,
iPad,"(17, 0)",supports-people-request-messages,
iPad,"(17, 0)",supports-people-request-messages-v2,
iPad,"(17, 0)",supports-people-request-messages-v3,
iPad,"(17, 0)",supports-photos-extension-v1,
iPad,"(17, 0)",supports-photos-extension-v2,
iPad,"(17, 0)",supports-protobuf-payload-data-v2,
iPad,"(17, 0)",supports-recurring-payment-bubbles,
iPad,"(17, 0)",supports-region-for-apple-cash,
iPad,"(17, 0)",supports-rem,
iPad,"(17, 0)",supports-sa-v1,
iPad,"(17, 0)",supports-screen-time-v2,
iPad,"(17, 0)",supports-secure-loc-v1,
iPad,"(17, 0)",supports-self-one-to-one-invites,
iPad,"(17, 0)",supports-shared-exp,
iPad,"(17, 0)",supports-sos-alerting,
iPad,"(17, 0)",supports-st-er,
iPad,"(17, 0)",supports-st-v1,
iPad,"(17, 0)",supports-sticker-editing,
iPad,"(17, 0)",supports-update-attachments-v1,
iPad,"(17, 0)",supports-uwb,False
iPad,"(17, 0)",supports-zelkova,False
iPad,"(17, 4)",device-key-signature,
iPad,"(17, 4)",ec-version,1.0
iPad,"(17, 4)",is-c2k-equipment,
iPad,"(17, 4)",is-green-tea,
iPad,"(17, 4)",is-web-client,
iPad,"(17, 4)",kt-version,5.0
iPad,"(17, 4)",nicknames-version,
iPad,"(17, 4)",optionally-receive-typing-indicators,
iPad,"(17, 4)",prefers-sdr,
iPad,"(17, 4)",show-peer-errors,
iPad,"(17, 4)",supports-ack-v1,
iPad,"(17, 4)",supports-activity-sharing-v1,
iPad,"(17, 4)",supports-animoji-v2,
iPad,"(17, 4)",supports-askto,
iPad,"(17, 4)",supports-audio-messaging-v2,
iPad,"(17, 4)",supports-autoloopvideo-v1,
iPad,"(17, 4)",supports-avless,
iPad,"(17, 4)",supports-be-v1,
iPad,"(17, 4)",supports-beacon-sharing-v2,
iPad,"(17, 4)",supports-beacon-sharing-v3,
iPad,"(17, 4)",supports-beneficiary-invites,
iPad,"(17, 4)",supports-ca-v1,
iPad,"(17, 4)",supports-certified-delivery-v1,
iPad,"(17, 4)",supports-co,
iPad,"(17, 4)",supports-cross-platform-sharing,
iPad,"(17, 4)",supports-dq-nr,
iPad,"(17, 4)",supports-emoji-stickers,
iPad,"(17, 4)",supports-family-invite-message-bubble,
iPad,"(17, 4)",supports-findmy-plugin-messages,
iPad,"(17, 4)",supports-fm-fence-v1,True
iPad,"(17, 4)",supports-fmd-v2,
iPad,"(17, 4)",supports-fsm-v1,
iPad,"(17, 4)",supports-fsm-v2,
iPad,"(17, 4)",supports-fsm-v3,
iPad,"(17, 4)",supports-gft-calls,
iPad,"(17, 4)",supports-gft-errors,
iPad,"(17, 4)",supports-gft-relay,
iPad,"(17, 4)",supports-group-photo-refresh-version,
iPad,"(17, 4)",supports-harmony,
iPad,"(17, 4)",supports-hdr,
iPad,"(17, 4)",supports-heif,True
iPad,"(17, 4)",supports-hi-res-vid,
iPad,"(17, 4)",supports-hk-resident,
iPad,"(17, 4)",supports-hybrid-groups-v1,
iPad,"(17, 4)",supports-ii-v1,
iPad,"(17, 4)",supports-impact-v1,
iPad,"(17, 4)",supports-incoming-fmd-v1,
iPad,"(17, 4)",supports-inline-attachments,
iPad,"(17, 4)",supports-keep-receipts,
iPad,"(17, 4)",supports-key-sharing,
iPad,"(17, 4)",supports-live-delivery,
iPad,"(17, 4)",supports-location-sharing,
iPad,"(17, 4)",supports-manatee-for-apple-cash,
iPad,"(17, 4)",supports-maps-protocol-v5,
iPad,"(17, 4)",supports-maps-routing-path-leg,
iPad,"(17, 4)",supports-maps-waypoint-route-sharing,
iPad,"(17, 4)",supports-media-v2,
iPad,"(17, 4)",supports-mirage,
iPad,"(17, 4)",supports-modern-gft,
iPad,"(17, 4)",supports-original-timestamp-v1,
iPad,"(17, 4)",supports-people-ranging-v1,
iPad,"(17, 4)",supports-people-request-messages,
iPad,"(17, 4)",supports-people-request-messages-v2,
iPad,"(17, 4)",supports-people-request-messages-v3,
iPad,"(17, 4)",supports-photos-extension-v1,
iPad,"(17, 4)",supports-photos-extension-v2,
iPad,"(17, 4)",supports-protobuf-payload-data-v2,
iPad,"(17, 4)",supports-recurring-payment-bubbles,
iPad,"(17, 4)",supports-region-for-apple-cash,
iPad,"(17, 4)",supports-rem,
iPad,"(17, 4)",supports-sa-v1,
iPad,"(17, 4)",supports-screen-time-v2,
iPad,"(17, 4)",supports-secure-loc-v1,
iPad,"(17, 4)",supports-self-one-to-one-invites,
iPad,"(17, 4)",supports-shared-exp,
iPad,"(17, 4)",supports-sos-alerting,
iPad,"(17, 4)",supports-st-er,
iPad,"(17, 4)",supports-st-v1,
iPad,"(17, 4)",supports-sticker-editing,
iPad,"(17, 4)",supports-update-attachments-v1,
iPad,"(17, 4)",supports-uwb,False
iPad,"(17, 4)",supports-zelkova,True
iPad,"(18, 0)",device-key-signature,
iPad,"(18, 0)",ec-version,1.0
iPad,"(18, 0)",is-c2k-equipment,
iPad,"(18, 0)",is-green-tea,
iPad,"(18, 0)",is-web-client,
iPad,"(18, 0)",kt-version,5.0
iPad,"(18, 0)",nicknames-version,
iPad,"(18, 0)",optionally-receive-typing-indicators,
iPad,"(18, 0)",prefers-sdr,
iPad,"(18, 0)",sender-key-message-version,
iPad,"(18, 0)",show-peer-errors,
iPad,"(18, 0)",supports-ack-v1,
iPad,"(18, 0)",supports-activity-sharing-v1,
iPad,"(18, 0)",supports-animoji-v2,
iPad,"(18, 0)",supports-askto,
iPad,"(18, 0)",supports-audio-messaging-v2,
iPad,"(18, 0)",supports-autoloopvideo-v1,
iPad,"(18, 0)",supports-avless,
iPad,"(18, 0)",supports-be-v1,
iPad,"(18, 0)",supports-beacon-sharing-v2,
iPad,"(18, 0)",supports-beacon-sharing-v3,
iPad,"(18, 0)",supports-beneficiary-invites,
iPad,"(18, 0)",supports-ca-v1,
iPad,"(18, 0)",supports-certified-delivery-v1,
iPad,"(18, 0)",supports-co,
iPad,"(18, 0)",supports-cross-platform-sharing,
iPad,"(18, 0)",supports-dq-nr,
iPad,"(18, 0)",supports-emoji-images,
iPad,"(18, 0)",supports-emoji-stickers,
iPad,"(18, 0)",supports-emoji-tapbacks,
iPad,"(18, 0)",supports-family-invite-message-bubble,
iPad,"(18, 0)",supports-findmy-plugin-messages,
iPad,"(18, 0)",supports-fm-fence-v1,True
iPad,"(18, 0)",supports-fmd-v2,
iPad,"(18, 0)",supports-fsm-v1,
iPad,"(18, 0)",supports-fsm-v2,
iPad,"(18, 0)",supports-fsm-v3,
iPad,"(18, 0)",supports-gft-calls,
iPad,"(18, 0)",supports-gft-errors,
iPad,"(18, 0)",supports-gft-relay,
iPad,"(18, 0)",supports-group-photo-refresh-version,
iPad,"(18, 0)",supports-harmony,
iPad,"(18, 0)",supports-hdr,
iPad,"(18, 0)",supports-heif,True
iPad,"(18, 0)",supports-hi-res-vid,
iPad,"(18, 0)",supports-high-quality-photo-file-sizes,
iPad,"(18, 0)",supports-hk-resident,
iPad,"(18, 0)",supports-hybrid-groups-v1,
iPad,"(18, 0)",supports-ii-v1,
iPad,"(18, 0)",supports-impact-v1,
iPad,"(18, 0)",supports-incoming-fmd-v1,
iPad,"(18, 0)",supports-inline-attachments,
iPad,"(18, 0)",supports-keep-receipts,
iPad,"(18, 0)",supports-key-sharing,
iPad,"(18, 0)",supports-live-delivery,
iPad,"(18, 0)",supports-location-sharing,
iPad,"(18, 0)",supports-manatee-activity-sharing,
iPad,"(18, 0)",supports-manatee-for-apple-cash,
iPad,"(18, 0)",supports-maps-protocol-v5,
iPad,"(18, 0)",supports-maps-routing-path-leg,
iPad,"(18, 0)",supports-maps-waypoint-route-sharing,
iPad,"(18, 0)",supports-media-v2,
iPad,"(18, 0)",supports-mirage,
iPad,"(18, 0)",supports-modern-gft,
iPad,"(18, 0)",supports-original-timestamp-v1,
iPad,"(18, 0)",supports-people-ranging-v1,
iPad,"(18, 0)",supports-people-request-messages,
iPad,"(18, 0)",supports-people-request-messages-v2,
iPad,"(18, 0)",supports-people-request-messages-v3,
iPad,"(18, 0)",supports-photos-extension-v1,
iPad,"(18, 0)",supports-photos-extension-v2,
iPad,"(18, 0)",supports-protobuf-payload-data-v2,
iPad,"(18, 0)",supports-recurring-payment-bubbles,
iPad,"(18, 0)",supports-region-for-apple-cash,
iPad,"(18, 0)",supports-rem,
iPad,"(18, 0)",supports-remote-atv-signin,
iPad,"(18, 0)",supports-restricted-guest,
iPad,"(18, 0)",supports-sa-v1,
iPad,"(18, 0)",supports-screen-time-v2,
iPad,"(18, 0)",supports-secure-loc-v1,
iPad,"(18, 0)",supports-self-one-to-one-invites,
iPad,"(18, 0)",supports-send-later-messages,
iPad,"(18, 0)",supports-sender-key-v1,
iPad,"(18, 0)",supports-shared-exp,
iPad,"(18, 0)",supports-sos-alerting,
iPad,"(18, 0)",supports-ssrc,
iPad,"(18, 0)",supports-st-er,
iPad,"(18, 0)",supports-st-v1,
iPad,"(18, 0)",supports-stewie,False
iPad,"(18, 0)",supports-stick-moji-backs,
iPad,"(18, 0)",supports-sticker-editing,
iPad,"(18, 0)",supports-update-attachments-v1,
iPad,"(18, 0)",supports-uwb,False
iPad,"(18, 0)",supports-zelkova,True
iPad,"(18, 4)",device-key-signature,
iPad,"(18, 4)",ec-version,1.0
iPad,"(18, 4)",is-c2k-equipment,
iPad,"(18, 4)",is-green-tea,
iPad,"(18, 4)",is-web-client,
iPad,"(18, 4)",kt-version,5.0
iPad,"(18, 4)",nicknames-version,
iPad,"(18, 4)",optionally-receive-typing-indicators,
iPad,"(18, 4)",prefers-sdr,
iPad,"(18, 4)",sender-key-message-version,
iPad,"(18, 4)",show-peer-errors,
iPad,"(18, 4)",supports-ack-v1,
iPad,"(18, 4)",supports-activity-sharing-v1,
iPad,"(18, 4)",supports-animoji-v2,
iPad,"(18, 4)",supports-askto,
iPad,"(18, 4)",supports-audio-messaging-v2,
iPad,"(18, 4)",supports-autoloopvideo-v1,
iPad,"(18, 4)",supports-avless,
iPad,"(18, 4)",supports-be-v1,
iPad,"(18, 4)",supports-beacon-sharing-v2,
iPad,"(18, 4)",supports-beacon-sharing-v3,
iPad,"(18, 4)",supports-beneficiary-invites,
iPad,"(18, 4)",supports-ca-v1,
iPad,"(18, 4)",supports-certified-delivery-v1,
iPad,"(18, 4)",supports-co,
iPad,"(18, 4)",supports-cross-platform-sharing,
iPad,"(18, 4)",supports-dq-nr,
iPad,"(18, 4)",supports-emoji-images,
iPad,"(18, 4)",supports-emoji-stickers,
iPad,"(18, 4)",supports-emoji-tapbacks,
iPad,"(18, 4)",supports-family-invite-message-bubble,
iPad,"(18, 4)",supports-findmy-plugin-messages,
iPad,"(18, 4)",supports-fm-fence-v1,True
iPad,"(18, 4)",supports-fmd-v2,True
iPad,"(18, 4)",supports-fsm-v1,
iPad,"(18, 4)",supports-fsm-v2,
iPad,"(18, 4)",supports-fsm-v3,
iPad,"(18, 4)",supports-gft-calls,
iPad,"(18, 4)",supports-gft-errors,
iPad,"(18, 4)",supports-gft-relay,
iPad,"(18, 4)",supports-group-photo-refresh-version,
iPad,"(18, 4)",supports-harmony,
iPad,"(18, 4)",supports-hdr,
iPad,"(18, 4)",supports-heif,True
iPad,"(18, 4)",supports-hi-res-vid,
iPad,"(18, 4)",supports-high-quality-photo-file-sizes,
iPad,"(18, 4)",supports-hk-resident,
iPad,"(18, 4)",supports-hybrid-groups-v1,
iPad,"(18, 4)",supports-ii-v1,
iPad,"(18, 4)",supports-impact-v1,
iPad,"(18, 4)",supports-incoming-fmd-v1,
iPad,"(18, 4)",supports-inline-attachments,
iPad,"(18, 4)",supports-keep-receipts,
iPad,"(18, 4)",supports-key-sharing,
iPad,"(18, 4)",supports-legacy-contact-invites-v1,
iPad,"(18, 4)",supports-live-delivery,
iPad,"(18, 4)",supports-location-sharing,
iPad,"(18, 4)",supports-manatee-activity-sharing,
iPad,"(18, 4)",supports-manatee-for-apple-cash,
iPad,"(18, 4)",supports-maps-protocol-v5,
iPad,"(18, 4)",supports-maps-routing-path-leg,
iPad,"(18, 4)",supports-maps-waypoint-route-sharing,
iPad,"(18, 4)",supports-media-v2,
iPad,"(18, 4)",supports-mirage,
iPad,"(18, 4)",supports-modern-gft,
iPad,"(18, 4)",supports-original-timestamp-v1,
iPad,"(18, 4)",supports-people-ranging-v1,
iPad,"(18, 4)",supports-people-request-messages,
iPad,"(18, 4)",supports-people-request-messages-v2,
iPad,"(18, 4)",supports-people-request-messages-v3,
iPad,"(18, 4)",supports-photos-extension-v1,
iPad,"(18, 4)",supports-photos-extension-v2,
iPad,"(18, 4)",supports-protobuf-payload-data-v2,
iPad,"(18, 4)",supports-rbm-chatbot,
iPad,"(18, 4)",supports-recovery-contact-upsell,
iPad,"(18, 4)",supports-recurring-payment-bubbles,
iPad,"(18, 4)",supports-region-for-apple-cash,
iPad,"(18, 4)",supports-rem,
iPad,"(18, 4)",supports-remote-atv-signin,
iPad,"(18, 4)",supports-restricted-guest,
iPad,"(18, 4)",supports-sa-v1,
iPad,"(18, 4)",supports-screen-time-v2,
iPad,"(18, 4)",supports-secure-loc-v1,
iPad,"(18, 4)",supports-self-one-to-one-invites,
iPad,"(18, 4)",supports-send-later-messages,
iPad,"(18, 4)",supports-sender-key-self-check,
iPad,"(18, 4)",supports-sender-key-v1,
iPad,"(18, 4)",supports-shared-exp,
iPad,"(18, 4)",supports-sos-alerting,
iPad,"(18, 4)",supports-ssrc,
iPad,"(18, 4)",supports-st-er,
iPad,"(18, 4)",supports-st-v1,
iPad,"(18, 4)",supports-stewie,False
iPad,"(18, 4)",supports-stick-moji-backs,
iPad,"(18, 4)",supports-sticker-editing,
iPad,"(18, 4)",supports-update-attachments-v1,
iPad,"(18, 4)",supports-user-driven-call-activation,
iPad,"(18, 4)",supports-uwb,False
iPad,"(18, 4)",supports-zelkova,True
iPad,"(18, 7, 1)",device-key-signature,
iPad,"(18, 7, 1)",ec-version,1.0
iPad,"(18, 7, 1)",is-c2k-equipment,
iPad,"(18, 7, 1)",is-green-tea,
iPad,"(18, 7, 1)",is-web-client,
iPad,"(18, 7, 1)",kt-version,5.0
iPad,"(18, 7, 1)",nicknames-version,
iPad,"(18, 7, 1)",optionally-receive-typing-indicators,
iPad,"(18, 7, 1)",prefers-sdr,
iPad,"(18, 7, 1)",sender-key-message-version,
iPad,"(18, 7, 1)",show-peer-errors,
iPad,"(18, 7, 1)",supports-ack-v1,
iPad,"(18, 7, 1)",supports-activity-sharing-v1,
iPad,"(18, 7, 1)",supports-animoji-v2,
iPad,"(18, 7, 1)",supports-askto,
iPad,"(18, 7, 1)",supports-audio-messaging-v2,
iPad,"(18, 7, 1)",supports-autoloopvideo-v1,
iPad,"(18, 7, 1)",supports-avless,
iPad,"(18, 7, 1)",supports-be-v1,
iPad,"(18, 7, 1)",supports-beacon-sharing-v2,
iPad,"(18, 7, 1)",supports-beacon-sharing-v3,
iPad,"(18, 7, 1)",supports-beneficiary-invites,
iPad,"(18, 7, 1)",supports-ca-v1,
iPad,"(18, 7, 1)",supports-certified-delivery-v1,
iPad,"(18, 7, 1)",supports-co,
iPad,"(18, 7, 1)",supports-cross-platform-sharing,
iPad,"(18, 7, 1)",supports-dq-nr,
iPad,"(18, 7, 1)",supports-emoji-images,
iPad,"(18, 7, 1)",supports-emoji-stickers,
iPad,"(18, 7, 1)",supports-emoji-tapbacks,
iPad,"(18, 7, 1)",supports-family-invite-message-bubble,
iPad,"(18, 7, 1)",supports-findmy-plugin-messages,
iPad,"(18, 7, 1)",supports-fm-fence-v1,True
iPad,"(18, 7, 1)",supports-fmd-v2,True
iPad,"(18, 7, 1)",supports-fsm-v1,
iPad,"(18, 7, 1)",supports-fsm-v2,
iPad,"(18, 7, 1)",supports-fsm-v3,
iPad,"(18, 7, 1)",supports-gft-calls,
iPad,"(18, 7, 1)",supports-gft-errors,
iPad,"(18, 7, 1)",supports-gft-relay,
iPad,"(18, 7, 1)",supports-group-photo-refresh-version,
iPad,"(18, 7, 1)",supports-harmony,
iPad,"(18, 7, 1)",supports-hdr,False
iPad,"(18, 7, 1)",supports-heif,True
iPad,"(18, 7, 1)",supports-hi-res-vid,
